Date	Time	Temper	Illuminat	1	8
27/10/07	7:32:47	23.46	0	0	10
27/10/07	7:34:47	23.37	0	0	0
27/10/07	7:36:47	23.03	0	0	0
27/10/07	7:38:47	22.97	0	0	0
27/10/07	7:40:47	23.04	0	0	4
27/10/07	7:42:47	23.08	0	0	14
27/10/07	7:44:47	23.43	0	0	66
27/10/07	7:46:47	23.46	0	0	2
27/10/07	7:48:47	23.46	0	0	0
27/10/07	7:50:47	23.46	0	0	0
27/10/07	7:52:47	23.49	0	0	0
27/10/07	7:54:47	23.5	0	0	0
27/10/07	7:56:47	23.6	0	0	0
27/10/07	7:58:47	23.6	0	0	6
27/10/07	8:00:47	23.53	0	0	0
27/10/07	8:02:47	23.46	0	0	0
27/10/07	8:04:47	23.46	0	0	0
27/10/07	8:06:47	23.46	0	0	0
27/10/07	8:08:47	23.05	0	0	2
27/10/07	8:10:47	22.97	0	0	0
27/10/07	8:12:47	22.97	0	0	20
27/10/07	8:14:47	23	0	0	76
27/10/07	8:16:47	22.97	0	0	48
27/10/07	8:18:47	23.23	0	0	31
27/10/07	8:20:47	23.43	0	0	43
27/10/07	8:22:47	23.46	0	0	76
27/10/07	8:24:47	23.46	0	0	73
27/10/07	8:26:47	23.46	0	0	113
27/10/07	8:28:47	23.47	0	0	18
27/10/07	8:30:47	23.53	0	0	147
27/10/07	8:32:47	23.69	0	0	210
27/10/07	8:34:47	23.7	0	0	94
27/10/07	8:36:47	23.6	0	0	149
27/10/07	8:38:47	23.46	0	0	78
27/10/07	8:40:47	23.46	0	0	18
27/10/07	8:42:47	23.41	0	0	14
27/10/07	8:44:47	23.03	0	0	87
27/10/07	8:46:47	23.05	0	0	11
27/10/07	8:48:47	23	0	0	0
27/10/07	8:50:47	23.08	0	0	0
27/10/07	8:52:47	23.45	0	0	0
27/10/07	8:54:47	23.46	0	0	0
27/10/07	8:56:47	23.46	0	0	0
27/10/07	8:58:47	23.46	0	0	0
27/10/07	9:00:47	23.46	0	0	0
27/10/07	9:02:47	23.49	0	0	0
27/10/07	9:04:47	23.53	0	0	0
27/10/07	9:06:47	23.54	0	0	0
27/10/07	9:08:47	23.47	0	0	0
27/10/07	9:10:47	23.46	0	0	0
27/10/07	9:12:47	23.46	0	0	0
27/10/07	9:14:47	23.37	0	0	10
27/10/07	9:16:47	22.99	0	0	0
27/10/07	9:18:47	22.97	0	0	0
27/10/07	9:20:47	22.97	0	0	0
27/10/07	9:22:47	23.12	0	0	0
27/10/07	9:24:47	23.43	0	0	0
27/10/07	9:26:47	23.46	0	0	4
27/10/07	9:28:47	23.46	0	0	0
27/10/07	9:30:47	23.46	0	0	0
					
					
					
					
27/10/07	10:15:02	23.46	0	0	83
27/10/07	10:17:02	23.39	0	0	145
27/10/07	10:19:02	22.99	0	0	68
27/10/07	10:21:02	23.15	0	0	83
27/10/07	10:23:02	23.08	0	0	33
27/10/07	10:25:02	23.39	0	0	74
27/10/07	10:27:02	23.46	0	0	40
27/10/07	10:29:02	23.46	0	0	30
27/10/07	10:31:02	23.46	0	0	4
27/10/07	10:33:02	23.46	0	0	0
27/10/07	10:35:02	23.46	0	0	0
27/10/07	10:37:02	23.49	0	0	10
27/10/07	10:39:02	23.53	0	0	0
27/10/07	10:41:02	23.47	0	0	0
27/10/07	10:43:02	23.46	0	0	14
27/10/07	10:45:02	23.46	0	0	0
27/10/07	10:47:02	23.46	0	0	0
27/10/07	10:49:02	23.08	0	0	0
27/10/07	10:51:02	23.04	0	0	0
27/10/07	10:53:02	22.97	0	0	0
27/10/07	10:55:02	23.07	0	0	0
27/10/07	10:57:02	23.46	0	0	0
27/10/07	10:59:02	23.46	0	0	0
27/10/07	11:01:02	23.46	0	0	0
27/10/07	11:03:02	23.46	0	0	0
27/10/07	11:05:02	23.49	0	0	4
27/10/07	11:07:02	23.58	0	0	0
27/10/07	11:09:02	23.77	0	0	20
27/10/07	11:11:02	23.5	0	0	0
27/10/07	11:13:02	23.46	0	0	0
27/10/07	11:15:02	23.46	0	0	0
27/10/07	11:17:02	23.46	0	0	42
27/10/07	11:19:02	23.16	0	0	60
27/10/07	11:21:02	23.27	0	60	58
27/10/07	11:23:02	23.34	0	4	0
27/10/07	11:25:02	23.46	0	0	0
27/10/07	11:27:02	23.46	0	0	96
27/10/07	11:29:02	23.46	0	0	222
27/10/07	11:31:02	23.46	0	0	177
27/10/07	11:33:02	23.46	0	0	114
27/10/07	11:35:02	23.53	0	0	113
27/10/07	11:37:02	23.58	0	0	62
27/10/07	11:39:02	23.49	0	0	38
27/10/07	11:41:02	23.46	0	0	8
27/10/07	11:43:02	23.46	0	0	82
27/10/07	11:45:02	23.46	0	0	62
27/10/07	11:47:02	23.35	0	0	0
27/10/07	11:49:02	23.13	0	0	4
27/10/07	11:51:02	23.07	0	0	4
27/10/07	11:53:02	23.42	0	0	0
27/10/07	11:55:02	23.46	0	0	0
27/10/07	11:57:02	23.46	0	0	0
27/10/07	11:59:02	23.46	0	0	12
27/10/07	12:01:02	23.51	0	0	6
27/10/07	12:03:02	23.73	0	0	4
27/10/07	12:05:02	23.91	0	0	2
27/10/07	12:07:02	23.81	0	2	0
27/10/07	12:09:02	23.73	0	2	0
27/10/07	12:11:02	23.49	0	0	0
27/10/07	12:13:02	23.46	0	16	6
27/10/07	12:15:02	23.46	0	44	0
27/10/07	12:17:02	23.43	0	38	0
27/10/07	12:19:02	23.11	0	44	0
27/10/07	12:21:02	23.07	0	0	0
27/10/07	12:23:02	23.11	0	0	0
27/10/07	12:25:02	23.41	0	0	0
27/10/07	12:27:02	23.46	0	0	18
27/10/07	12:29:02	23.46	0	0	6
27/10/07	12:31:02	23.46	0	0	0
27/10/07	12:33:02	23.46	0	0	0
27/10/07	12:35:02	23.46	0	0	0
27/10/07	12:37:02	23.46	0	0	0
27/10/07	12:39:02	23.46	0	0	0
27/10/07	12:41:02	23.46	0	0	0
27/10/07	12:43:02	23.46	0	0	2
27/10/07	12:45:02	23.35	0	0	0
27/10/07	12:47:02	23	0	0	0
27/10/07	12:49:02	22.97	0	0	2
27/10/07	12:51:02	22.97	0	0	36
27/10/07	12:53:02	22.97	0	0	52
27/10/07	12:55:02	22.97	0	0	84
27/10/07	12:57:02	23.08	0	0	32
27/10/07	12:59:02	23.41	0	0	0
27/10/07	13:01:02	23.46	0	0	0
27/10/07	13:03:02	23.46	0	0	44
27/10/07	13:05:02	23.46	0	0	144
27/10/07	13:07:02	23.46	0	0	90
27/10/07	13:09:02	23.51	0	0	16
27/10/07	13:11:02	23.49	0	0	24
27/10/07	13:13:02	23.49	0	0	54
27/10/07	13:15:02	23.46	0	0	6
27/10/07	13:17:02	23.46	0	0	0
27/10/07	13:19:02	23.46	0	0	2
27/10/07	13:21:02	23.2	0	0	0
27/10/07	13:23:02	23.04	0	0	0
27/10/07	13:25:02	22.97	0	0	4
27/10/07	13:27:02	22.97	0	0	0
27/10/07	13:29:02	22.97	0	0	0
27/10/07	13:31:02	22.97	0	0	0
27/10/07	13:33:02	22.97	0	0	0
27/10/07	13:35:02	23.2	0	0	0
27/10/07	13:37:02	23.46	0	0	0
27/10/07	13:39:02	23.46	0	0	0
27/10/07	13:41:02	23.46	0	0	0
27/10/07	13:43:02	23.49	0	0	0
27/10/07	13:45:02	23.64	0	0	20
27/10/07	13:47:02	23.57	0	0	6
27/10/07	13:49:02	23.51	0	0	0
27/10/07	13:51:02	23.46	0	0	0
27/10/07	13:53:02	23.46	0	0	0
27/10/07	13:55:02	23.46	0	0	0
27/10/07	13:57:02	23.46	0	0	0
27/10/07	13:59:02	23.26	0	0	0
27/10/07	14:01:02	22.97	0	0	0
27/10/07	14:03:02	22.97	0	0	6
27/10/07	14:05:02	22.97	0	0	66
27/10/07	14:07:02	22.97	0	0	84
27/10/07	14:09:02	22.97	0	2	96
27/10/07	14:11:02	22.97	0	76	42
27/10/07	14:13:02	23.09	0	0	120
27/10/07	14:15:02	23.43	0	12	38
27/10/07	14:17:02	23.46	0	0	2
27/10/07	14:19:02	23.46	0	0	0
27/10/07	14:21:02	23.5	0	0	112
27/10/07	14:23:02	23.65	0	0	54
27/10/07	14:25:02	23.65	0	0	16
27/10/07	14:27:02	23.61	0	0	3
27/10/07	14:29:02	23.47	0	0	1
27/10/07	14:31:02	23.46	0	0	2
27/10/07	14:33:02	23.46	0	0	8
27/10/07	14:35:02	23.46	0	0	0
27/10/07	14:37:02	23.32	0	0	0
27/10/07	14:39:02	23	0	0	0
27/10/07	14:41:02	22.97	0	0	20
27/10/07	14:43:02	22.97	0	0	0
27/10/07	14:45:02	22.97	0	0	0
27/10/07	14:47:02	22.97	0	0	2
27/10/07	14:49:02	22.97	0	0	0
27/10/07	14:51:02	22.97	0	0	0
27/10/07	14:53:02	23.18	0	0	0
27/10/07	14:55:02	23.46	0	0	0
27/10/07	14:57:02	23.46	0	0	0
27/10/07	14:59:02	23.5	0	0	12
27/10/07	15:01:02	23.79	0	0	0
27/10/07	15:03:02	23.95	0	0	0
27/10/07	15:05:02	23.95	0	0	0
27/10/07	15:07:02	23.94	0	0	0
27/10/07	15:09:02	23.85	0	0	0
27/10/07	15:11:02	23.77	0	0	0
27/10/07	15:13:02	23.46	0	0	0
27/10/07	15:15:02	23.46	0	0	10
27/10/07	15:17:02	23.46	0	0	0
27/10/07	15:19:02	23.46	0	0	0
27/10/07	15:21:02	23.34	0	0	0
27/10/07	15:23:02	22.97	0	0	0
27/10/07	15:25:02	22.97	0	0	8
27/10/07	15:27:02	22.97	0	0	0
27/10/07	15:29:02	22.97	0	0	0
27/10/07	15:31:02	22.97	0	0	11
27/10/07	15:33:02	22.97	0	0	1
27/10/07	15:35:02	22.97	0	0	0
27/10/07	15:37:02	22.97	0	64	8
27/10/07	15:39:02	22.97	0	37	6
27/10/07	15:41:02	22.99	0	107	0
27/10/07	15:43:02	23.45	0	105	0
27/10/07	15:45:02	23.46	0	43	0
27/10/07	15:47:02	23.46	0	4	28
27/10/07	15:49:02	23.49	0	55	48
27/10/07	15:51:02	23.72	0	19	50
27/10/07	15:53:02	23.65	0	62	42
27/10/07	15:55:02	23.7	0	0	52
27/10/07	15:57:02	23.5	0	0	100
27/10/07	15:59:02	23.46	0	0	16
27/10/07	16:01:02	23.46	0	0	0
27/10/07	16:03:02	23.46	0	0	0
27/10/07	16:05:02	23.46	0	0	0
27/10/07	16:07:02	23.23	0	0	2
27/10/07	16:09:02	22.97	0	0	92
27/10/07	16:11:02	22.97	0	0	107
27/10/07	16:13:02	22.97	0	0	29
27/10/07	16:15:02	22.97	0	0	36
27/10/07	16:17:02	22.97	0	0	36
27/10/07	16:19:02	22.97	0	0	23
27/10/07	16:21:02	22.97	0	0	13
27/10/07	16:23:02	22.97	0	0	0
27/10/07	16:25:02	22.97	0	0	2
27/10/07	16:27:02	22.97	0	0	18
27/10/07	16:29:02	22.97	0	0	0
27/10/07	16:31:02	23.35	0	0	0
27/10/07	16:33:02	23.46	0	0	0
27/10/07	16:35:02	23.46	0	0	4
27/10/07	16:37:02	23.46	0	0	0
27/10/07	16:39:02	23.58	0	0	4
27/10/07	16:41:02	23.68	0	0	12
27/10/07	16:43:02	23.61	0	0	8
27/10/07	16:45:02	23.46	0	0	0
27/10/07	16:47:02	23.46	0	0	8
27/10/07	16:49:02	23.46	0	0	4
27/10/07	16:51:02	23.46	0	0	6
27/10/07	16:53:02	23.46	0	0	0
27/10/07	16:55:02	23.37	0	0	0
27/10/07	16:57:02	23.01	0	0	0
27/10/07	16:59:02	22.97	0	0	8
27/10/07	17:01:02	22.97	0	0	8
27/10/07	17:03:02	22.97	0	0	0
27/10/07	17:05:02	22.97	0	0	16
27/10/07	17:07:02	22.97	0	0	0
27/10/07	17:09:02	22.97	0	0	0
27/10/07	17:11:02	22.94	0	0	12
27/10/07	17:13:02	22.92	0	0	0
27/10/07	17:15:02	22.78	0	0	0
27/10/07	17:17:02	22.71	0	0	22
27/10/07	17:19:02	22.86	0	0	70
27/10/07	17:21:02	22.97	0	8	142
27/10/07	17:23:02	22.97	0	0	2
27/10/07	17:25:02	22.97	0	0	34
27/10/07	17:27:02	23.43	0	0	38
27/10/07	17:29:02	23.46	0	0	46
27/10/07	17:31:02	23.46	0	42	12
27/10/07	17:33:02	23.46	0	0	0
27/10/07	17:35:02	23.58	0	0	0
27/10/07	17:37:02	23.56	0	0	0
27/10/07	17:39:02	23.46	0	0	0
27/10/07	17:41:02	23.46	0	0	8
27/10/07	17:43:02	23.46	0	0	8
27/10/07	17:45:02	23.46	0	0	26
27/10/07	17:47:02	23.46	0	0	0
27/10/07	17:49:02	23.22	0	0	4
27/10/07	17:51:02	23.15	0	0	0
27/10/07	17:53:02	22.97	0	0	10
27/10/07	17:55:02	22.97	0	0	12
27/10/07	17:57:02	22.97	0	0	4
27/10/07	17:59:02	22.97	0	2	0
27/10/07	18:01:02	22.97	0	0	0
27/10/07	18:03:02	22.94	0	0	21
27/10/07	18:05:02	22.8	0	0	69
27/10/07	18:07:02	22.74	0	0	118
27/10/07	18:09:02	22.88	0	0	170
27/10/07	18:11:02	22.97	0	0	130
27/10/07	18:13:02	22.97	0	0	0
27/10/07	18:15:02	22.97	0	0	0
27/10/07	18:17:02	23.18	0	0	76
27/10/07	18:19:02	23.46	0	0	108
27/10/07	18:21:02	23.46	0	0	96
27/10/07	18:23:02	23.46	0	0	30
27/10/07	18:25:02	23.54	0	0	20
27/10/07	18:27:02	23.73	0	0	0
27/10/07	18:29:02	23.61	0	0	6
27/10/07	18:31:02	23.53	0	0	0
27/10/07	18:33:02	23.46	0	0	10
27/10/07	18:35:02	23.46	0	0	4
27/10/07	18:37:02	23.46	0	2	4
27/10/07	18:39:02	23.34	0	0	4
27/10/07	18:41:02	23	0	0	38
27/10/07	18:43:02	22.97	0	0	72
27/10/07	18:45:02	22.97	0	0	122
27/10/07	18:47:02	22.97	0	0	90
27/10/07	18:49:02	22.97	0	0	70
27/10/07	18:51:02	22.94	0	0	110
27/10/07	18:53:02	22.97	0	0	61
27/10/07	18:55:02	22.97	0	0	43
27/10/07	18:57:02	22.97	0	0	57
					
				938	7345
					
					
27/10/07	18:59:02	23.37	831.6	106	61
27/10/07	19:01:02	23.46	917	199	2
27/10/07	19:03:02	23.46	914	181	115
27/10/07	19:05:02	23.46	914	60	188
27/10/07	19:07:02	23.7	938.7	0	190
27/10/07	19:09:02	23.85	938.7	0	163
27/10/07	19:11:02	23.92	938.7	0	0
27/10/07	19:13:02	23.84	929.4	0	134
27/10/07	19:15:02	23.53	831.6	0	251
27/10/07	19:17:02	23.46	848.7	4	183
27/10/07	19:19:02	23.46	831.6	0	160
27/10/07	19:21:02	23.46	825.9	0	228
27/10/07	19:23:02	23.12	734.4	22	255
27/10/07	19:25:02	22.97	814.7	163	67
27/10/07	19:27:02	22.97	787.2	187	6
27/10/07	19:29:02	22.97	734.4	68	199
27/10/07	19:31:02	22.97	731.8	0	163
27/10/07	19:33:02	22.97	734.4	0	0
27/10/07	19:35:02	23.12	734.4	0	202
27/10/07	19:37:02	23.43	734.4	0	154
27/10/07	19:39:02	23.46	734.4	6	274
27/10/07	19:41:02	23.46	734.4	119	258
27/10/07	19:43:02	23.46	734.4	200	228
27/10/07	19:45:02	23.75	771	205	195
27/10/07	19:47:02	23.79	734.4	124	1
27/10/07	19:49:02	23.76	734.4	7	177
27/10/07	19:51:02	23.69	734.4	197	263
27/10/07	19:53:02	23.46	734.4	8	266
27/10/07	19:55:02	23.46	686.9	0	0
27/10/07	19:57:02	23.46	646.5	0	76
27/10/07	19:59:02	23.34	646.5	0	155
27/10/07	20:01:02	22.99	637.3	0	248
27/10/07	20:03:02	22.97	569.5	34	269
27/10/07	20:05:02	23	569.5	229	127
27/10/07	20:07:02	23.03	577.9	212	47
27/10/07	20:09:02	23.41	646.5	66	237
27/10/07	20:11:02	23.46	646.5	269	191
27/10/07	20:13:02	23.46	704.1	146	251
27/10/07	20:15:02	23.46	646.5	235	125
27/10/07	20:17:02	23.46	646.5	137	207
27/10/07	20:19:02	23.46	662.9	6	252
27/10/07	20:21:02	23.51	655.8	191	266
27/10/07	20:23:02	23.49	646.5	222	276
27/10/07	20:25:02	23.46	646.5	171	262
27/10/07	20:27:02	23.46	567.4	6	123
27/10/07	20:29:02	23.46	567.4	245	25
27/10/07	20:31:02	23.22	567.4	245	290
27/10/07	20:33:02	23	555	153	159
27/10/07	20:35:02	22.97	567.4	262	0
27/10/07	20:37:02	22.97	505.8	69	201
27/10/07	20:39:02	22.97	502	215	121
27/10/07	20:41:02	22.97	542.9	218	189
27/10/07	20:43:02	23	561.2	205	235
27/10/07	20:45:02	23.3	565.3	0	220
27/10/07	20:47:02	23.46	567.4	0	102
27/10/07	20:49:02	23.46	567.4	0	36
27/10/07	20:51:02	23.46	567.4	0	267
27/10/07	20:53:02	23.54	567.4	0	207
27/10/07	20:55:02	23.72	567.4	0	12
27/10/07	20:57:02	23.92	623.7	34	293
27/10/07	20:59:02	23.88	617	0	259
27/10/07	21:01:02	23.54	567.4	0	270
27/10/07	21:03:02	23.46	567.4	119	85
27/10/07	21:05:02	23.46	527	247	280
27/10/07	21:07:02	23.43	496.4	98	177
27/10/07	21:09:02	22.97	496.4	223	205
27/10/07	21:11:02	22.97	470.9	281	73
27/10/07	21:13:02	22.97	500.2	178	8
27/10/07	21:15:02	22.97	496.4	209	180
27/10/07	21:17:02	22.97	496.4	148	262
27/10/07	21:19:02	23.09	496.4	229	303
27/10/07	21:21:02	23.46	496.4	200	245
27/10/07	21:23:02	23.46	496.4	86	6
27/10/07	21:25:02	23.46	503.9	22	201
27/10/07	21:27:02	23.46	525	71	258
27/10/07	21:29:02	23.5	534.9	251	210
27/10/07	21:31:02	23.49	561.2	158	225
27/10/07	21:33:02	23.8	550.9	219	168
27/10/07	21:35:02	23.85	555	132	139
27/10/07	21:37:02	23.65	546.9	206	238
27/10/07	21:39:02	23.5	523.1	113	197
27/10/07	21:41:02	23.46	496.4	0	8
27/10/07	21:43:02	23.46	496.4	2	71
27/10/07	21:45:02	23.43	496.4	0	238
27/10/07	21:47:02	22.99	433	0	273
27/10/07	21:49:02	23.01	439.7	0	182
27/10/07	21:51:02	23.15	455	0	124
27/10/07	21:53:02	23.37	479.9	0	227
27/10/07	21:55:02	23.46	490.8	6	256
27/10/07	21:57:02	23.46	496.4	0	67
27/10/07	21:59:02	23.46	496.4	0	235
27/10/07	22:01:02	23.46	496.4	8	250
27/10/07	22:03:02	23.61	496.4	10	221
27/10/07	22:05:02	23.7	500.2	0	12
27/10/07	22:07:02	23.83	496.4	0	12
27/10/07	22:09:02	23.75	496.4	0	175
27/10/07	22:11:02	23.57	496.4	0	247
27/10/07	22:13:02	23.46	496.4	0	217
27/10/07	22:15:02	23.46	453.3	0	284
27/10/07	22:17:02	23.43	433	0	264
27/10/07	22:19:02	23.08	483.5	0	220
27/10/07	22:21:02	23.03	455	0	284
27/10/07	22:23:02	22.97	433	0	133
27/10/07	22:25:02	23.15	444.7	0	26
27/10/07	22:27:02	23.43	472.7	24	247
27/10/07	22:29:02	23.46	433	151	288
27/10/07	22:31:02	23.46	479.9	169	210
27/10/07	22:33:02	23.46	467.3	141	196
27/10/07	22:35:02	23.46	496.4	212	236
27/10/07	22:37:02	23.54	496.4	175	165
27/10/07	22:39:02	23.64	496.4	72	174
27/10/07	22:41:02	23.6	496.4	197	193
27/10/07	22:43:02	23.68	496.4	257	193
27/10/07	22:45:02	23.46	446.4	142	185
27/10/07	22:47:02	23.46	433	0	245
27/10/07	22:49:02	23.46	433	2	201
27/10/07	22:51:02	23.41	431.3	12	235
27/10/07	22:53:02	23.13	433	76	174
27/10/07	22:55:02	23.18	408.6	0	292
27/10/07	22:57:02	23.16	386.9	0	221
27/10/07	22:59:02	23.43	418.2	0	197
27/10/07	23:01:02	23.46	433	0	40
27/10/07	23:03:02	23.46	433	0	0
27/10/07	23:05:02	23.46	433	0	14
27/10/07	23:07:02	23.46	433	0	174
27/10/07	23:09:02	23.49	433	0	130
27/10/07	23:11:02	23.7	433	0	2
27/10/07	23:13:02	23.81	479.9	0	22
27/10/07	23:15:02	23.89	449.9	0	2
27/10/07	23:17:02	23.88	433	0	0
27/10/07	23:19:02	23.49	433	2	0
27/10/07	23:21:02	23.46	429.6	0	0
27/10/07	23:23:02	23.46	376.4	0	0
27/10/07	23:25:02	23.46	376.4	0	4
27/10/07	23:27:02	23.31	376.4	20	2
27/10/07	23:29:02	23.24	376.4	141	10
27/10/07	23:31:02	23.34	376.4	79	4
27/10/07	23:33:02	23.46	376.4	124	26
27/10/07	23:35:02	23.46	433	204	0
27/10/07	23:37:02	23.46	433	285	76
27/10/07	23:39:02	23.46	433	141	129
27/10/07	23:41:02	23.46	433	198	217
27/10/07	23:43:02	23.58	433	192	195
27/10/07	23:45:02	23.79	433	216	213
27/10/07	23:47:02	23.92	433	156	204
27/10/07	23:49:02	23.95	433	36	124
27/10/07	23:51:02	23.88	433	96	0
27/10/07	23:53:02	23.58	433	103	42
27/10/07	23:55:02	23.47	433	133	0
27/10/07	23:57:02	23.46	433	36	0
27/10/07	23:59:02	23.42	376.4	2	239
28/10/07	0:01:02	23.42	376.4	8	79
28/10/07	0:03:02	23.34	376.4	40	194
28/10/07	0:05:02	23.24	376.4	0	256
28/10/07	0:07:02	23.39	376.4	2	6
28/10/07	0:09:02	23.46	376.4	26	2
28/10/07	0:11:02	23.46	385.4	0	0
28/10/07	0:13:02	23.46	386.9	0	147
28/10/07	0:15:02	23.46	410.2	0	169
28/10/07	0:17:02	23.46	429.6	0	245
28/10/07	0:19:02	23.56	433	11	123
28/10/07	0:21:02	23.69	433	54	13
28/10/07	0:23:02	23.87	433	182	1
28/10/07	0:25:02	23.8	433	141	228
28/10/07	0:27:02	23.73	433	10	119
28/10/07	0:29:02	23.46	400.7	175	241
28/10/07	0:31:02	23.46	380.9	47	0
28/10/07	0:33:02	23.46	376.4	0	0
28/10/07	0:35:02	23.46	376.4	0	10
28/10/07	0:37:02	23.28	361.9	0	4
28/10/07	0:39:02	23.01	346.4	0	16
28/10/07	0:41:02	23.34	369.1	0	8
28/10/07	0:43:02	23.46	376.4	0	2
28/10/07	0:45:02	23.46	376.4	0	4
28/10/07	0:47:02	23.46	376.4	0	30
28/10/07	0:49:02	23.46	376.4	0	209
28/10/07	0:51:02	23.46	376.4	0	139
28/10/07	0:53:02	23.51	376.4	0	50
28/10/07	0:55:02	23.81	400.7	0	0
28/10/07	0:57:02	23.72	386.9	0	8
28/10/07	0:59:02	23.64	377.9	0	72
28/10/07	1:01:02	23.53	433	0	35
28/10/07	1:03:02	23.46	376.4	0	211
28/10/07	1:05:02	23.46	376.4	0	179
28/10/07	1:07:02	23.45	338.3	0	218
28/10/07	1:09:02	23.12	326.3	0	205
28/10/07	1:11:02	23.05	326.3	6	128
28/10/07	1:13:02	23.2	326.3	90	237
28/10/07	1:15:02	23.32	326.3	169	236
28/10/07	1:17:02	23.46	361.9	81	241
28/10/07	1:19:02	23.46	373.5	183	153
28/10/07	1:21:02	23.46	363.3	175	15
28/10/07	1:23:02	23.46	376.4	2	86
28/10/07	1:25:02	23.46	376.4	0	112
28/10/07	1:27:02	23.46	376.4	6	117
28/10/07	1:29:02	23.53	376.4	0	166
28/10/07	1:31:02	23.68	393	20	99
28/10/07	1:33:02	23.65	376.4	82	0
28/10/07	1:35:02	23.57	396.1	165	0
28/10/07	1:37:02	23.46	376.4	214	0
28/10/07	1:39:02	23.46	376.4	222	6
28/10/07	1:41:02	23.46	326.3	83	0
28/10/07	1:43:02	23.41	326.3	89	11
28/10/07	1:45:02	23.34	326.3	111	17
28/10/07	1:47:02	23.16	326.3	220	14
28/10/07	1:49:02	23.37	326.3	268	0
28/10/07	1:51:02	23.43	326.3	118	0
28/10/07	1:53:02	23.46	343.7	156	10
28/10/07	1:55:02	23.46	332.9	158	8
28/10/07	1:57:02	23.46	354.8	16	22
28/10/07	1:59:02	23.49	376.4	68	35
28/10/07	2:01:02	23.64	376.4	182	177
28/10/07	2:03:02	23.77	376.4	109	169
28/10/07	2:05:02	23.94	383.9	127	151
28/10/07	2:07:02	23.95	376.4	172	171
28/10/07	2:09:02	23.95	407	95	89
28/10/07	2:11:02	23.95	377.9	27	22
28/10/07	2:13:02	23.85	376.4	84	0
28/10/07	2:15:02	23.49	370.6	157	90
28/10/07	2:17:02	23.46	331.6	67	8
28/10/07	2:19:02	23.46	326.3	0	8
28/10/07	2:21:02	23.46	326.3	0	143
28/10/07	2:23:02	23.42	326.3	0	117
28/10/07	2:25:02	23.43	326.3	0	14
28/10/07	2:27:02	23.46	326.3	0	127
28/10/07	2:29:02	23.46	326.3	0	164
28/10/07	2:31:02	23.46	363.3	0	121
28/10/07	2:33:02	23.46	370.6	0	0
28/10/07	2:35:02	23.46	331.6	36	0
28/10/07	2:37:02	23.49	376.4	22	26
28/10/07	2:39:02	23.65	376.4	0	166
28/10/07	2:41:02	23.91	376.4	0	54
28/10/07	2:43:02	23.83	376.4	2	104
28/10/07	2:45:02	23.83	376.4	20	22
28/10/07	2:47:02	23.56	376.4	52	186
28/10/07	2:49:02	23.46	326.3	27	0
28/10/07	2:51:02	23.46	326.3	174	0
28/10/07	2:53:02	23.37	313.4	51	110
28/10/07	2:55:02	23.26	326.3	0	8
28/10/07	2:57:02	23	302.2	0	2
28/10/07	2:59:02	23.46	326.3	0	404
28/10/07	3:01:02	23.46	309.6	0	8
28/10/07	3:03:02	23.3	301	0	4
28/10/07	3:05:02	23.13	283.1	0	0
28/10/07	3:07:02	23.11	326.3	0	4
28/10/07	3:09:02	23.16	321.1	0	8
28/10/07	3:11:02	23.45	319.8	0	0
28/10/07	3:13:02	23.46	326.3	0	4
28/10/07	3:15:02	23.46	326.3	0	3
28/10/07	3:17:02	23.46	326.3	0	27
28/10/07	3:19:02	23.46	326.3	0	4
28/10/07	3:21:02	23.46	328.9	0	0
28/10/07	3:23:02	23.56	327.6	0	6
28/10/07	3:25:02	23.65	341	0	0
28/10/07	3:27:02	23.83	370.6	0	0
28/10/07	3:29:02	23.79	343.7	0	0
28/10/07	3:31:02	23.47	326.3	2	0
28/10/07	3:33:02	23.46	326.3	0	4
28/10/07	3:35:02	23.46	313.4	0	0
28/10/07	3:37:02	23.42	290.1	0	2
28/10/07	3:39:02	23.3	287.8	0	20
28/10/07	3:41:02	23.04	284.2	0	110
28/10/07	3:43:02	23.15	283.1	0	42
28/10/07	3:45:02	23.45	296.1	0	40
28/10/07	3:47:02	23.46	319.8	0	133
28/10/07	3:49:02	23.46	326.3	0	57
28/10/07	3:51:02	23.46	326.3	0	46
28/10/07	3:53:02	23.46	326.3	52	104
28/10/07	3:55:02	23.47	326.3	6	6
28/10/07	3:57:02	23.64	326.3	0	175
28/10/07	3:59:02	23.76	330.2	8	193
28/10/07	4:01:02	23.76	341	10	168
28/10/07	4:03:02	23.84	326.3	4	8
28/10/07	4:05:02	23.58	326.3	31	104
28/10/07	4:07:02	23.46	326.3	136	20
28/10/07	4:09:02	23.46	323.7	216	16
28/10/07	4:11:02	23.46	287.8	103	12
28/10/07	4:13:02	23.24	293.7	0	50
28/10/07	4:15:02	23.27	296.1	0	2
28/10/07	4:17:02	23.41	283.1	50	157
28/10/07	4:19:02	23.46	322.4	181	182
28/10/07	4:21:02	23.46	326.3	125	161
28/10/07	4:23:02	23.46	326.3	200	0
28/10/07	4:25:02	23.46	326.3	187	0
28/10/07	4:27:02	23.5	326.3	207	123
28/10/07	4:29:02	23.46	326.3	20	15
28/10/07	4:31:02	23.76	328.9	0	16
28/10/07	4:33:02	23.83	349.2	0	19
28/10/07	4:35:02	23.92	353.4	34	81
28/10/07	4:37:02	23.94	331.6	42	89
28/10/07	4:39:02	23.66	326.3	203	216
